t,rho_0_0_re,rho_0_0_im,rho_0_1_re,rho_0_1_im,rho_1_0_re,rho_1_0_im,rho_1_1_re,rho_1_1_im
2.560000000,0.046794703,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.953205297,0.000000000
2.570000000,0.046221189,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.953778811,0.000000000
2.580000000,0.045656857,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.954343143,0.000000000
2.590000000,0.045101543,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.954898457,0.000000000
2.600000000,0.044555089,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.955444911,0.000000000
2.610000000,0.044017338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.955982662,0.000000000
2.620000000,0.043488136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.956511864,0.000000000
2.630000000,0.042967331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.957032669,0.000000000
2.640000000,0.042454776,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.957545224,0.000000000
2.650000000,0.041950325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.958049675,0.000000000
2.660000000,0.041453833,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.958546167,0.000000000
2.670000000,0.040965162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.959034838,0.000000000
2.680000000,0.040484171,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.959515829,0.000000000
2.690000000,0.040010727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.959989273,0.000000000
2.700000000,0.039544695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.960455305,0.000000000
2.710000000,0.039085944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.960914056,0.000000000
2.720000000,0.038634346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.961365654,0.000000000
2.730000000,0.038189776,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.961810224,0.000000000
2.740000000,0.037752108,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.962247892,0.000000000
2.750000000,0.037321221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.962678779,0.000000000
2.760000000,0.036896995,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.963103005,0.000000000
2.770000000,0.036479314,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.963520686,0.000000000
2.780000000,0.036068062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.963931938,0.000000000
2.790000000,0.035663125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.964336875,0.000000000
2.800000000,0.035264394,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.964735606,0.000000000
2.810000000,0.034871757,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.965128243,0.000000000
2.820000000,0.034485110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.965514890,0.000000000
2.830000000,0.034104345,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.965895655,0.000000000
2.840000000,0.033729360,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.966270640,0.000000000
2.850000000,0.033360054,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.966639946,0.000000000
2.860000000,0.032996327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967003673,0.000000000
2.870000000,0.032638081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967361919,0.000000000
2.880000000,0.032285220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967714780,0.000000000
2.890000000,0.031937650,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.968062350,0.000000000
2.900000000,0.031595278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.968404722,0.000000000
2.910000000,0.031258015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.968741985,0.000000000
2.920000000,0.030925769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.969074231,0.000000000
2.930000000,0.030598454,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.969401546,0.000000000
2.940000000,0.030275985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.969724015,0.000000000
2.950000000,0.029958275,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.970041725,0.000000000
2.960000000,0.029645243,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.970354757,0.000000000
2.970000000,0.029336808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.970663192,0.000000000
2.980000000,0.029032889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.970967111,0.000000000
2.990000000,0.028733407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.971266593,0.000000000
3.000000000,0.028438287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.971561713,0.000000000
3.010000000,0.028147452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.971852548,0.000000000
3.020000000,0.027860827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.972139173,0.000000000
3.030000000,0.027578342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.972421658,0.000000000
3.040000000,0.027299922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.972700078,0.000000000
3.050000000,0.027025500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.972974500,0.000000000
3.060000000,0.026755004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.973244996,0.000000000
3.070000000,0.026488369,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.973511631,0.000000000
3.080000000,0.026225526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.973774474,0.000000000
3.090000000,0.025966412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.974033588,0.000000000
3.100000000,0.025710962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.974289038,0.000000000
3.110000000,0.025459112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.974540888,0.000000000
3.120000000,0.025210802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.974789198,0.000000000
3.130000000,0.024965971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.975034029,0.000000000
3.140000000,0.024724558,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.975275442,0.000000000
3.150000000,0.024486507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.975513493,0.000000000
3.160000000,0.024251758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.975748242,0.000000000
3.170000000,0.024020256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.975979744,0.000000000
3.180000000,0.023791945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.976208055,0.000000000
3.190000000,0.023566772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.976433228,0.000000000
3.200000000,0.023344682,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.976655318,0.000000000
3.210000000,0.023125624,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.976874376,0.000000000
3.220000000,0.022909545,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977090455,0.000000000
3.230000000,0.022696396,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977303604,0.000000000
3.240000000,0.022486127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977513873,0.000000000
3.250000000,0.022278689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977721311,0.000000000
3.260000000,0.022074033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.977925967,0.000000000
3.270000000,0.021872115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.978127885,0.000000000
3.280000000,0.021672886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.978327114,0.000000000
3.290000000,0.021476302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.978523698,0.000000000
3.300000000,0.021282319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.978717681,0.000000000
3.310000000,0.021090892,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.978909108,0.000000000
3.320000000,0.020901979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.979098021,0.000000000
3.330000000,0.020715538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.979284462,0.000000000
3.340000000,0.020531527,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.979468473,0.000000000
3.350000000,0.020349905,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.979650095,0.000000000
3.360000000,0.020170634,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.979829366,0.000000000
3.370000000,0.019993673,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980006327,0.000000000
3.380000000,0.019818984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980181016,0.000000000
3.390000000,0.019646530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980353470,0.000000000
3.400000000,0.019476273,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980523727,0.000000000
3.410000000,0.019308177,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980691823,0.000000000
3.420000000,0.019142205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.980857795,0.000000000
3.430000000,0.018978324,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981021676,0.000000000
3.440000000,0.018816498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981183502,0.000000000
3.450000000,0.018656693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981343307,0.000000000
3.460000000,0.018498876,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981501124,0.000000000
3.470000000,0.018343014,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981656986,0.000000000
3.480000000,0.018189076,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981810924,0.000000000
3.490000000,0.018037029,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.981962971,0.000000000
3.500000000,0.017886843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982113157,0.000000000
3.510000000,0.017738487,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982261513,0.000000000
3.520000000,0.017591932,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982408068,0.000000000
3.530000000,0.017447147,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982552853,0.000000000
3.540000000,0.017304104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982695896,0.000000000
3.550000000,0.017162774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982837226,0.000000000
3.560000000,0.017023131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.982976869,0.000000000
3.570000000,0.016885145,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983114855,0.000000000
3.580000000,0.016748791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983251209,0.000000000
3.590000000,0.016614042,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983385958,0.000000000
3.600000000,0.016480873,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983519127,0.000000000
3.610000000,0.016349256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983650744,0.000000000
3.620000000,0.016219169,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983780831,0.000000000
3.630000000,0.016090585,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.983909415,0.000000000
3.640000000,0.015963481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984036519,0.000000000
3.650000000,0.015837833,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984162167,0.000000000
3.660000000,0.015713618,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984286382,0.000000000
3.670000000,0.015590813,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984409187,0.000000000
3.680000000,0.015469394,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984530606,0.000000000
3.690000000,0.015349341,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984650659,0.000000000
3.700000000,0.015230632,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984769368,0.000000000
3.710000000,0.015113244,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.984886756,0.000000000
3.720000000,0.014997157,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985002843,0.000000000
3.730000000,0.014882351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985117649,0.000000000
3.740000000,0.014768805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985231195,0.000000000
3.750000000,0.014656499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985343501,0.000000000
3.760000000,0.014545414,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985454586,0.000000000
3.770000000,0.014435530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985564470,0.000000000
3.780000000,0.014326829,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985673171,0.000000000
3.790000000,0.014219291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985780709,0.000000000
3.800000000,0.014112900,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985887100,0.000000000
3.810000000,0.014007636,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.985992364,0.000000000
3.820000000,0.013903483,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986096517,0.000000000
3.830000000,0.013800422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986199578,0.000000000
3.840000000,0.013698437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986301563,0.000000000
3.850000000,0.013597512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986402488,0.000000000
3.860000000,0.013497630,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986502370,0.000000000
3.870000000,0.013398774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986601226,0.000000000
3.880000000,0.013300929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986699071,0.000000000
3.890000000,0.013204079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986795921,0.000000000
3.900000000,0.013108209,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986891791,0.000000000
3.910000000,0.013013304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.986986696,0.000000000
3.920000000,0.012919349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987080651,0.000000000
3.930000000,0.012826329,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987173671,0.000000000
3.940000000,0.012734231,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987265769,0.000000000
3.950000000,0.012643040,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987356960,0.000000000
3.960000000,0.012552743,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987447257,0.000000000
3.970000000,0.012463326,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987536674,0.000000000
3.980000000,0.012374775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987625225,0.000000000
3.990000000,0.012287078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987712922,0.000000000
4.000000000,0.012200221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987799779,0.000000000
4.010000000,0.012114193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987885807,0.000000000
4.020000000,0.012028980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.987971020,0.000000000
4.030000000,0.011944570,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988055430,0.000000000
4.040000000,0.011860952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988139048,0.000000000
4.050000000,0.011778114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988221886,0.000000000
4.060000000,0.011696044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988303956,0.000000000
4.070000000,0.011614730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988385270,0.000000000
4.080000000,0.011534162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988465838,0.000000000
4.090000000,0.011454328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988545672,0.000000000
4.100000000,0.011375219,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988624781,0.000000000
4.110000000,0.011296822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988703178,0.000000000
4.120000000,0.011219128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988780872,0.000000000
4.130000000,0.011142126,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988857874,0.000000000
4.140000000,0.011065807,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.988934193,0.000000000
4.150000000,0.010990160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989009840,0.000000000
4.160000000,0.010915176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989084824,0.000000000
4.170000000,0.010840845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989159155,0.000000000
4.180000000,0.010767158,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989232842,0.000000000
4.190000000,0.010694106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989305894,0.000000000
4.200000000,0.010621679,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989378321,0.000000000
4.210000000,0.010549869,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989450131,0.000000000
4.220000000,0.010478666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989521334,0.000000000
4.230000000,0.010408063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989591937,0.000000000
4.240000000,0.010338050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989661950,0.000000000
4.250000000,0.010268620,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989731380,0.000000000
4.260000000,0.010199765,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989800235,0.000000000
4.270000000,0.010131476,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989868524,0.000000000
4.280000000,0.010063745,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.989936255,0.000000000
4.290000000,0.009996565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990003435,0.000000000
4.300000000,0.009929928,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990070072,0.000000000
4.310000000,0.009863826,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990136174,0.000000000
4.320000000,0.009798253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990201747,0.000000000
4.330000000,0.009733201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990266799,0.000000000
4.340000000,0.009668663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990331337,0.000000000
4.350000000,0.009604632,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990395368,0.000000000
4.360000000,0.009541101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990458899,0.000000000
4.370000000,0.009478064,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990521936,0.000000000
4.380000000,0.009415514,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990584486,0.000000000
4.390000000,0.009353443,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990646557,0.000000000
4.400000000,0.009291848,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990708152,0.000000000
4.410000000,0.009230719,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990769281,0.000000000
4.420000000,0.009170053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990829947,0.000000000
4.430000000,0.009109842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990890158,0.000000000
4.440000000,0.009050081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.990949919,0.000000000
4.450000000,0.008990763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991009237,0.000000000
4.460000000,0.008931884,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991068116,0.000000000
4.470000000,0.008873437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991126563,0.000000000
4.480000000,0.008815417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991184583,0.000000000
4.490000000,0.008757819,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991242181,0.000000000
4.500000000,0.008700637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991299363,0.000000000
4.510000000,0.008643866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991356134,0.000000000
4.520000000,0.008587501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991412499,0.000000000
4.530000000,0.008531537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991468463,0.000000000
4.540000000,0.008475969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991524031,0.000000000
4.550000000,0.008420791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991579209,0.000000000
4.560000000,0.008366000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991634000,0.000000000
4.570000000,0.008311591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991688409,0.000000000
4.580000000,0.008257558,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991742442,0.000000000
4.590000000,0.008203898,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991796102,0.000000000
4.600000000,0.008150607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991849393,0.000000000
4.610000000,0.008097678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991902322,0.000000000
4.620000000,0.008045109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.991954891,0.000000000
4.630000000,0.007992895,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992007105,0.000000000
4.640000000,0.007941033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992058967,0.000000000
4.650000000,0.007889517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992110483,0.000000000
4.660000000,0.007838344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992161656,0.000000000
4.670000000,0.007787511,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992212489,0.000000000
4.680000000,0.007737012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992262988,0.000000000
4.690000000,0.007686846,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992313154,0.000000000
4.700000000,0.007637007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992362993,0.000000000
4.710000000,0.007587492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992412508,0.000000000
4.720000000,0.007538298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992461702,0.000000000
4.730000000,0.007489421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992510579,0.000000000
4.740000000,0.007440858,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992559142,0.000000000
4.750000000,0.007392605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992607395,0.000000000
4.760000000,0.007344660,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992655340,0.000000000
4.770000000,0.007297018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992702982,0.000000000
4.780000000,0.007249676,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992750324,0.000000000
4.790000000,0.007202633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992797367,0.000000000
4.800000000,0.007155883,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992844117,0.000000000
4.810000000,0.007109426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992890574,0.000000000
4.820000000,0.007063256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992936744,0.000000000
4.830000000,0.007017373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.992982627,0.000000000
4.840000000,0.006971772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993028228,0.000000000
4.850000000,0.006926451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993073549,0.000000000
4.860000000,0.006881407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993118593,0.000000000
4.870000000,0.006836638,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993163362,0.000000000
4.880000000,0.006792141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993207859,0.000000000
4.890000000,0.006747913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993252087,0.000000000
4.900000000,0.006703952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993296048,0.000000000
4.910000000,0.006660255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993339745,0.000000000
4.920000000,0.006616820,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993383180,0.000000000
4.930000000,0.006573644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993426356,0.000000000
4.940000000,0.006530726,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993469274,0.000000000
4.950000000,0.006488063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993511937,0.000000000
4.960000000,0.006445652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993554348,0.000000000
4.970000000,0.006403491,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993596509,0.000000000
4.980000000,0.006361578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993638422,0.000000000
4.990000000,0.006319912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993680088,0.000000000
5.000000000,0.006278489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993721511,0.000000000
5.010000000,0.006237308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993762692,0.000000000
5.020000000,0.006196367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993803633,0.000000000
5.030000000,0.006155664,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993844336,0.000000000
5.040000000,0.006115197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993884803,0.000000000
5.050000000,0.006074963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993925037,0.000000000
5.060000000,0.006034962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.993965038,0.000000000
5.070000000,0.005995191,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994004809,0.000000000
5.080000000,0.005955649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994044351,0.000000000
5.090000000,0.005916333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994083667,0.000000000
5.100000000,0.005877242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994122758,0.000000000
5.110000000,0.005838375,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994161625,0.000000000
5.120000000,0.005799729,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.994200271,0.000000000
